Policy ID,Lapse,Lapse Year,Customer Info Exist ,Has Payment History,Policy Info Exist
PID_ZXESPLQ,1,2018,0,1,1
PID_74APMRW,?,?,1,0,1
PID_07PSF8N,?,?,0,1,1
PID_W8JWD1I,1,2019,1,0,1
PID_ZZ90VNF,1,2019,1,0,1
PID_OI19RCD,?,?,1,1,1
PID_7PTXF1N,1,2019,1,0,1
PID_ZHS2QWZ,?,?,0,1,1
PID_H47GAKU,?,?,0,1,1
PID_Y5TW9SO,1,2018,0,1,1
PID_08CHCU1,1,2019,1,1,1
PID_OPMHY3Q,1,2018,0,1,1
PID_M9UMUGM,1,2018,0,1,1
PID_LAW61V0,1,2019,1,0,1
PID_AWRL46D,?,?,1,0,1
PID_I9U7FMH,?,?,1,1,1
PID_09KC0PF,1,2019,1,1,1
PID_AGUXZJT,?,?,0,1,1
PID_OOQZQN9,?,?,1,1,1
PID_UZ2CZZJ,?,?,1,0,1
PID_YXIRY7C,?,?,0,1,1
PID_KQQ08AX,1,2018,0,1,1
PID_3GT4I1M,?,?,1,0,1
PID_PTM01AO,?,?,1,1,1
PID_OCCK3WH,?,?,0,1,1
PID_LBPAO5E,1,2019,0,1,1
PID_0K87NGU,?,?,1,0,1
PID_ZY7PESE,?,?,1,0,1
PID_0VNEZIS,1,2019,0,1,1
PID_EY984BD,?,?,1,0,1
PID_R9S8QDZ,?,?,1,0,1
PID_BPRRC6Z,1,2019,0,1,1
PID_ULJNCY2,1,2019,1,1,1
PID_JMXILS7,1,2018,0,1,1
PID_IGVE5F6,1,2018,0,1,1
PID_PFAOK65,1,2019,0,1,1
PID_N4VVKBO,?,?,1,1,1
PID_LKP83PY,1,2017,0,1,1
PID_YHGMAJ4,?,?,1,0,1
PID_2E2CZL0,1,2019,1,1,1
PID_TR9I2BL,?,?,0,1,1
PID_INSY390,?,?,1,0,1
PID_W03UPZN,?,?,1,0,1
PID_E966YBT,?,?,1,0,1
PID_TZEDAYE,1,2019,1,1,1
PID_762THAS,?,?,0,1,1
PID_7A40BR1,?,?,1,0,1
PID_8AMEDXF,?,?,1,1,1
PID_VS29IIU,?,?,1,1,1
PID_C3AMHEU,1,2018,1,1,1
PID_6KD294L,?,?,1,1,1
PID_XEESXK6,?,?,0,1,1
PID_HVVLT7R,1,2019,1,0,1
PID_QFSGW0Z,?,?,1,0,1
PID_3Z02YMK,1,2017,0,1,1
PID_K7JZ58U,?,?,1,0,1
PID_SEQPK39,1,2018,0,1,1
PID_TNUIFYR,1,2018,0,1,1
PID_VNSWUST,?,?,1,1,1
PID_S1EQ3A0,1,2019,1,1,1
PID_TIA943D,?,?,0,1,1
PID_L6BCH4J,1,2018,0,1,1
PID_JZ2VA9C,?,?,0,1,1
PID_QTN009U,?,?,1,0,1
PID_G6K174Z,?,?,0,1,1
PID_S3A11R8,?,?,0,1,1
PID_YMD501O,?,?,0,1,1
PID_SDJI1IH,1,2018,0,1,1
PID_VTETDHY,?,?,0,1,1
PID_G3X9X7N,?,?,0,1,1
PID_CXZFG61,1,2019,1,1,1
PID_C7EJ59O,1,2018,0,1,1
PID_FIMUOXQ,1,2018,0,1,1
PID_59E7B92,?,?,1,1,1
PID_WD9TFJX,?,?,0,1,1
PID_MM8L9GC,1,2019,0,1,1
PID_LGZSA80,1,2018,0,1,1
PID_HI2HX4Z,1,2018,0,1,1
PID_1IPQ6KK,?,?,1,1,1
PID_2XVVUTY,1,2019,1,0,1
PID_YTS8YMP,1,2019,0,1,1
PID_K962JWO,1,2018,0,1,1
PID_B5407GS,1,2019,1,1,1
PID_BF2ER1S,?,?,0,1,1
PID_P4DML38,?,?,1,0,1
PID_PXX1W79,1,2018,0,1,1
PID_B4MG4TK,?,?,1,1,1
PID_YM4H7VA,?,?,1,0,1
PID_TO0OGRG,1,2018,0,1,1
PID_MTY669Q,?,?,0,1,1
PID_RWARIER,1,2018,0,1,1
PID_WZ6M2NE,1,2019,1,1,1
PID_2U1PDF1,?,?,1,0,1
PID_HVOXQ3O,?,?,0,1,1
PID_QIGUXBR,?,?,1,0,1
PID_JI296GE,?,?,1,0,1
PID_DF0RV1N,1,2018,0,1,1
PID_O5QMDFU,?,?,1,0,1
PID_TL6JZWO,1,2017,0,1,1
PID_EIOJAZE,1,2019,1,0,1
PID_IQX8DLI,?,?,1,0,1
PID_BZI9SLP,?,?,0,1,1
PID_3OY026S,1,2019,0,1,1
PID_P45VXXJ,1,2018,0,1,1
PID_WYPCIXV,1,2019,1,0,1
PID_GFUAISV,1,2017,0,1,1
PID_3UZS9MI,?,?,1,1,1
PID_5D5C1I9,?,?,1,0,1
PID_Q9M0C6M,?,?,1,0,1
PID_SGMC0Q2,1,2019,0,1,1
PID_86U0VP2,1,2019,1,1,1
PID_03WALNR,?,?,1,0,1
PID_1RMCS0L,?,?,0,1,1
PID_9NANW2A,?,?,1,1,1
PID_HBO8LTT,1,2019,1,1,1
PID_VF1NL9U,?,?,1,1,1
PID_L97Z7CN,?,?,1,0,1
PID_PNXT5YV,?,?,1,1,1
PID_O00BU05,?,?,1,0,1
PID_FZDRGLU,?,?,1,0,1
PID_CCTLXDL,?,?,0,1,1
PID_HJD1TMJ,1,2018,0,1,1
PID_AYT9J1U,?,?,0,1,1
PID_FHOA6VJ,?,?,1,0,1
PID_U3KX993,?,?,1,1,1
PID_GM5C5YJ,?,?,1,1,1
PID_YEE9A7R,?,?,1,0,1
PID_4X3LQN0,?,?,1,0,1
PID_ZBWW5HQ,?,?,0,1,1
PID_F8XYB38,1,2019,0,1,1
PID_FYGHMK0,?,?,1,0,1
PID_403G4TC,?,?,1,0,1
PID_TXPMX0N,?,?,1,0,1
PID_D6NC0MA,?,?,1,1,1
PID_JBKGU36,1,2018,0,1,1
PID_QLW87MM,?,?,0,1,1
PID_EM0T7E4,1,2019,0,1,1
PID_GRB6IC5,?,?,1,1,1
PID_RLBU68V,1,2019,1,1,1
PID_LPVBSTP,1,2019,1,1,1
PID_9CLACHN,1,2019,0,1,1
PID_JULIS1S,?,?,1,1,1
PID_CF9CX66,1,2018,0,1,1
PID_BIM12BC,1,2018,0,1,1
PID_RS2MXD1,1,2019,0,1,1
PID_3CJQA2K,?,?,0,1,1
PID_9KQO345,1,2018,0,1,1
PID_ZYU4B8A,?,?,1,1,1
PID_TPQK15N,?,?,1,0,1
PID_T3RZX49,?,?,1,1,1
PID_I6818Z9,?,?,0,1,1
PID_MZOCN5C,?,?,1,0,1
PID_M1QHC65,1,2019,0,1,1
PID_2ZE4R2A,?,?,1,1,1
PID_4CNOOFN,?,?,1,1,1
PID_DQOK73I,?,?,0,1,1
PID_IMNRVXR,?,?,1,0,1
PID_4ZZURFN,?,?,1,0,1
PID_EQNRBD2,?,?,0,1,1
PID_UG3J1QE,1,2018,0,1,1
PID_W6EASOF,?,?,1,0,1
PID_IH75P1M,?,?,1,1,1
PID_53RCFJ9,1,2017,0,1,1
PID_OW5QWGG,?,?,1,0,1
PID_0MT5ZY0,?,?,1,0,1
PID_ZKAY6I2,?,?,1,0,1
PID_GIPUMPA,1,2019,0,1,1
PID_BRK1VTM,?,?,1,0,1
PID_86GMZPW,?,?,0,1,1
PID_EAKYX8X,?,?,1,0,1
PID_MEJDG7C,?,?,1,1,1
PID_VN9CSLY,?,?,1,0,1
PID_LG7Q8KV,1,2019,0,0,1
PID_QINUULJ,?,?,1,1,1
PID_79XZQMW,?,?,1,1,1
PID_SVZ7PBL,?,?,1,0,1
PID_KSX2RET,?,?,1,1,1
PID_F2VDZCR,1,2019,1,1,1
PID_EV86DDM,1,2019,0,1,1
PID_V3TXIG7,1,2019,1,1,1
PID_DA006Y2,?,?,1,1,1
PID_M6CUNVG,1,2019,1,0,1
PID_Q1QLPUQ,?,?,1,1,1
PID_XQWSXYK,?,?,0,1,1
PID_A0YTEXB,1,2018,0,1,1
PID_N6ZFVPA,1,2019,1,1,1
PID_N4XAZPS,1,2018,0,1,1
PID_7P98WU1,?,?,0,1,1
PID_7YGQ3GM,1,2019,0,1,1
PID_CW6A8TN,?,?,1,0,1
PID_K3Q912F,1,2019,0,1,1
PID_WEQ3P4R,?,?,1,0,1
PID_AIU9ZNX,?,?,1,0,1
PID_UTG4FR2,1,2018,0,1,1
PID_3PN6QZ2,?,?,1,0,1
PID_TT9A04K,?,?,1,0,1
PID_DR646O9,1,2018,0,1,1
PID_MTDKG8O,1,2019,0,1,1
PID_YR91462,?,?,0,1,1
PID_G3UPUYP,?,?,1,0,1
PID_K3Y7MFY,?,?,0,1,1
PID_LZ3SERA,?,?,1,0,1
PID_0LWAHCQ,?,?,1,0,1
PID_S6YDWV3,?,?,1,1,1
PID_W1P5SAR,?,?,1,1,1
PID_F1I1Q4N,1,2019,1,1,1
PID_ENPOBBJ,?,?,1,0,1
PID_YK91RA5,?,?,1,1,1
PID_ZFYL857,?,?,1,0,1
PID_IVB6BQJ,?,?,1,0,1
PID_5UYG5FV,1,2019,1,0,1
PID_99PNT7H,1,2018,0,1,1
PID_KYOPHO1,1,2018,0,1,1
PID_P90RPVK,1,2019,1,1,1
PID_GDSD0AS,?,?,1,0,1
PID_70730R8,?,?,1,0,1
PID_COCK5UH,?,?,1,1,1
PID_LZY1IUA,1,2018,0,1,1
PID_UWZVFM8,?,?,1,0,1
PID_L3B7278,?,?,0,1,1
PID_R9Y2OM9,?,?,0,1,1
PID_GYRQE80,1,2019,0,1,1
PID_L4SH1WW,1,2018,0,1,1
PID_KUTBTGQ,?,?,1,0,1
PID_LNVDQDW,1,2019,0,1,1
PID_A7B1MZ5,?,?,0,1,1
PID_Q90BIBG,1,2017,0,1,1
PID_W527F1N,1,2019,1,0,1
PID_EFQL5M5,1,2019,1,1,1
PID_DW4LGOT,?,?,0,1,1
PID_QWKYXID,?,?,1,1,1
PID_PZ1H38S,?,?,1,1,1
PID_KMIFPDW,?,?,0,1,1
PID_OVEC16V,?,?,0,1,1
PID_DK5KTS8,1,2019,1,1,1
PID_BVTNRRB,?,?,1,1,1
PID_1AC8KKU,?,?,1,0,1
PID_7SX9V2T,?,?,0,1,1
PID_BUV530C,?,?,1,1,1
PID_08F0Y5P,?,?,1,1,1
PID_CHE61BJ,?,?,1,0,1
PID_MOTQKH0,?,?,0,1,1
PID_JS6Z57N,?,?,0,1,1
PID_08H9XIE,?,?,0,1,1
PID_URVEDEW,?,?,1,0,1
PID_JUI9LYU,?,?,1,0,1
PID_532IU5K,?,?,1,0,1
PID_2L76PBZ,?,?,1,0,1
PID_5MLPYGA,1,2018,0,1,1
PID_5X269VT,?,?,0,1,1
PID_9RGUV3I,1,2019,0,1,1
PID_H1T5730,?,?,0,1,1
PID_IZGE9F3,?,?,0,1,1
PID_3TW59GR,1,2018,0,1,1
PID_6Z5XEZT,1,2018,0,1,1
PID_7UATJY4,1,2019,1,1,1
PID_DV6L8NT,?,?,0,1,1
PID_NY50N55,?,?,1,1,1
PID_F7HYVVN,?,?,0,1,1
PID_BUNFW8P,1,2019,0,1,1
PID_ERAGUHE,1,2019,1,1,1
PID_J52F21G,?,?,1,0,1
PID_IWXODR5,1,2019,0,1,1
PID_CAMMINW,?,?,0,1,1
PID_743OUDQ,1,2019,0,1,1
PID_4PWGTBG,1,2017,0,1,1
PID_7T44RCQ,?,?,0,1,1
PID_RVEYTQ9,1,2017,0,1,1
PID_IPE69A1,?,?,0,1,1
PID_G6QL1N2,?,?,1,0,1
PID_F4LLLUU,?,?,1,0,1
PID_ZNBRS5D,?,?,1,0,1
PID_GE6891T,?,?,1,0,1
PID_B9NQDJ5,1,2018,0,1,1
PID_D886WTK,1,2019,0,1,1
PID_ZDNDLEU,?,?,0,1,1
PID_2WICJ30,?,?,0,1,1
PID_MUBWXLI,1,2019,1,1,1
PID_JM5LD1B,?,?,1,0,1
PID_RZ75M0A,?,?,1,0,1
PID_GM751MK,1,2019,0,1,1
PID_1I2CY5W,?,?,0,1,1
PID_A0VW2LH,?,?,0,1,1
PID_XVGUVX4,1,2019,0,1,1
PID_TEYCSNB,?,?,0,1,1
PID_HDPFOZH,1,2019,1,1,1
PID_IX9AENF,?,?,0,1,1
PID_GPNUP5I,?,?,1,0,1
PID_6UK462G,1,2018,0,1,1
PID_P5BYV33,1,2019,1,0,1
PID_J3C7LJ4,1,2019,1,1,1
PID_9N025QN,1,2018,0,1,1
PID_JNETCJQ,?,?,0,1,1
PID_QSYECXA,1,2019,1,0,1
PID_WTOJW30,?,?,1,0,1
PID_JNE4IRS,?,?,0,1,1
PID_BI7AGF4,1,2019,1,1,1
PID_VO71L8R,1,2018,0,1,1
PID_G1PJ92N,1,2019,1,1,1
PID_AVOYQF0,?,?,0,1,1
PID_44I9VTG,?,?,1,0,1
PID_LD2XLXV,?,?,1,1,1
PID_11IEOEH,1,2018,0,1,1
PID_U8M9JIU,1,2019,0,1,1
PID_4HB7YNQ,1,2019,1,0,1
PID_QZV3S1X,1,2018,0,1,1
PID_SO97RUI,1,2019,0,1,1
PID_84L0DDI,?,?,1,0,1
PID_ZFOBZHE,?,?,1,1,1
PID_CVAD2U9,1,2019,1,0,1
PID_399T16S,1,2018,0,1,1
PID_QQ5GE0S,1,2019,1,1,1
PID_51ZNDZR,?,?,1,0,1
PID_CFOSDKV,1,2019,0,1,1
PID_F3I2POP,?,?,1,0,1
PID_3UBXYXO,?,?,0,1,1
PID_04JWE3Z,1,2018,1,1,1
PID_YBP95S3,1,2019,1,1,1
PID_SL53PZC,?,?,1,0,1
PID_AVY9A5K,1,2019,0,1,1
PID_EKB0PJ6,?,?,1,1,1
PID_UZEIZ9F,?,?,1,0,1
PID_MT31TKJ,1,2019,1,0,1
PID_AIHUJDV,?,?,1,0,1
PID_YF23G0X,1,2019,1,0,1
PID_0D98R65,?,?,1,0,1
PID_PRPQ6V8,?,?,0,1,1
PID_LTGQXZ9,1,2019,1,1,1
PID_N1WQKNJ,?,?,0,1,1
PID_9RIXF01,?,?,0,1,1
PID_MCF7XJZ,1,2018,0,1,1
PID_W5J8XXP,?,?,1,0,1
PID_KX83DUQ,1,2018,0,1,1
PID_EK59DQK,?,?,0,1,1
PID_L07H189,?,?,0,1,1
PID_K3OOT2R,1,2018,0,1,1
PID_88QD2HS,?,?,1,0,1
PID_AT2JZGH,1,2019,0,0,1
PID_GP2DHIL,?,?,1,1,1
PID_3HV3M1G,1,2019,0,1,1
PID_LKBLWII,1,2019,1,1,1
PID_UMV2X4Q,1,2017,0,1,1
PID_5P0H9X0,1,2018,0,1,1
PID_GUIGAX5,?,?,1,0,1
PID_8DVZ0F4,1,2019,1,1,1
PID_YQXM5O6,?,?,1,0,1
PID_YSIX4OK,?,?,1,0,1
PID_RWYOR4X,?,?,1,1,1
PID_5AJ70ZS,?,?,0,1,1
PID_KN8RWBZ,?,?,0,1,1
PID_B3WVG4H,?,?,0,1,1
PID_14NSXVO,1,2018,0,1,1
PID_EPP80D2,?,?,0,1,1
PID_OIZY7N0,1,2017,0,1,1
PID_1GTYAN5,1,2019,1,1,1
PID_EXZWVWA,?,?,0,1,1
PID_Q541B9E,?,?,0,1,1
PID_QJX745C,?,?,0,1,1
PID_41N3MKF,1,2018,0,1,1
PID_KP0BGLN,?,?,0,1,1
PID_NRLIZGY,1,2019,0,1,1
PID_UPBIINW,1,2018,0,1,1
PID_RB7E3KS,?,?,0,1,1
PID_OT7YTU4,?,?,1,0,1
PID_AJB0YWE,1,2018,0,1,1
PID_8N5NX4Z,?,?,1,0,1
PID_H3C75CO,?,?,1,1,1
PID_BCOUJWO,?,?,1,0,1
PID_GGXOPJA,?,?,0,1,1
PID_R20VR7A,1,2019,0,1,1
PID_GCVSNW0,?,?,1,1,1
PID_E6XH2GI,1,2019,0,1,1
PID_QX1YBP2,1,2018,0,1,1
PID_PDMDTJP,?,?,0,1,1
PID_Y2N0TA7,?,?,1,1,1
PID_TS6R63Y,1,2018,0,1,1
PID_LPIF1DT,?,?,1,0,1
PID_I99RH7A,?,?,1,0,1
PID_KQ1QMKG,?,?,0,1,1
PID_F5W71DD,1,2019,0,1,1
PID_N5224YA,?,?,0,1,1
PID_V07MWMW,1,2018,0,1,1
PID_V8IYVZW,?,?,1,0,1
PID_EQNO2CU,?,?,0,1,1
PID_YUAB687,?,?,1,1,1
PID_RVCGBHG,?,?,1,0,1
PID_1XULBE6,?,?,1,1,1
PID_Y1M58NS,1,2018,0,1,1
PID_S1XOF42,?,?,1,1,1
PID_J3FFO0U,?,?,1,0,1
PID_3I6H5M2,1,2019,1,0,1
PID_MFDRAIR,1,2019,1,1,1
PID_U3K47CX,?,?,1,1,1
PID_B4XS74E,1,2017,0,1,1
PID_WI2IT79,1,2018,0,1,1
PID_P6DNLIL,?,?,0,1,1
PID_1GDGQBD,?,?,1,0,1
PID_0OAPBV6,1,2019,0,1,1
PID_KXTVMAH,1,2018,0,1,1
PID_XZY0YXF,1,2018,0,1,1
PID_SBZOTCU,?,?,1,0,1
PID_YU9IAUA,1,2018,0,1,1
PID_EXLZ9FT,1,2019,1,1,1
PID_NWQ0K4I,?,?,0,1,1
PID_01TNJL3,?,?,1,0,1
PID_27XN2DB,1,2019,1,0,1
PID_Q3KPS5F,1,2018,0,1,1
PID_6ENURXO,?,?,1,1,1
PID_LFN1A9B,1,2019,1,1,1
PID_F1Q9F2Q,1,2018,0,1,1
PID_QW77NQ1,?,?,0,1,1
PID_YE9ZEGX,1,2018,0,1,1
PID_3LSD55W,1,2019,0,1,1
PID_1BYGL1W,?,?,0,1,1
PID_BEA2K8Q,?,?,0,1,1
PID_JMV70R3,1,2018,0,1,1
PID_IGI3YCY,?,?,1,0,1
PID_QY1JJUC,1,2019,1,1,1
PID_VC8XAQF,?,?,0,1,1
PID_XRGRN2K,?,?,1,0,1
PID_1FSXQTL,1,2018,1,1,1
PID_ZB45ESB,?,?,0,1,1
PID_EK0AL33,?,?,1,1,1
PID_5MUA58C,1,2019,1,0,1
PID_D72133F,1,2019,0,1,1
PID_9J66BRL,?,?,1,0,1
PID_PYSE3OT,?,?,1,0,1
PID_WMTY62B,1,2018,0,1,1
PID_DV7G3RX,?,?,0,0,1
PID_NV54E1F,?,?,0,1,1
PID_HVWFFLO,?,?,1,0,1
PID_3FKW1BU,1,2019,1,1,1
PID_UGV7XWQ,?,?,0,1,1
PID_7WHUZ0Q,?,?,0,1,1
PID_Z35K8UG,?,?,0,1,1
PID_SZDLRW5,?,?,1,1,1
PID_3GANVVT,1,2018,0,1,1
PID_NZ2R944,?,?,0,1,1
PID_S6FQZTJ,1,2018,0,1,1
PID_808BX5X,?,?,1,0,1
PID_H7PNZLB,?,?,1,0,1
PID_CB83UWA,?,?,0,1,1
PID_U5TKXLL,?,?,1,0,1
PID_1XU3N94,?,?,1,0,1
PID_9N7KRQC,?,?,1,0,1
PID_WW7D6RR,?,?,1,1,1
PID_TH076TN,1,2018,0,1,1
PID_ZAKNW5A,1,2018,0,1,1
PID_G261TCR,?,?,0,1,1
PID_7T9QLG0,?,?,0,1,1
PID_YJF4BMX,?,?,1,1,1
PID_SQVNGJO,?,?,1,0,1
PID_IRLKHED,?,?,1,0,1
PID_57Q26LP,1,2019,1,1,1
PID_2RQXC0W,1,2018,0,1,1
PID_9346LWU,1,2018,0,1,1
PID_2I4U9KS,?,?,0,1,1
PID_JUGMHZO,?,?,1,0,1
PID_5FE1CPN,1,2019,0,1,1
PID_PJBO6D5,1,2019,1,1,1
PID_D913R85,?,?,1,1,1
PID_YDY2HQ2,1,2019,1,0,1
PID_F98T9VS,1,2019,1,1,1
PID_H7SNOZ4,1,2019,0,1,1
PID_Q7BS17U,?,?,1,1,1
PID_D5ZNBNW,?,?,1,0,1
PID_6ICDLXJ,?,?,0,1,1
PID_CXT01AQ,1,2018,0,1,1
PID_I9CJR9K,1,2019,0,1,1
PID_K0MVMHM,1,2019,1,0,1
PID_9QHHWC5,?,?,1,0,1
PID_FEEB5WQ,1,2019,1,0,1
PID_P8SAEB6,?,?,1,0,1
PID_NJC62DT,1,2019,0,1,1
PID_RPPOZ4V,1,2019,1,1,1
PID_BBZ9DU5,1,2019,0,1,1
PID_UZO3G3J,?,?,1,0,1
PID_L3KFSN2,?,?,1,1,1
PID_84AYPXX,1,2018,0,1,1
PID_AOYYDSR,1,2018,0,1,1
PID_CMB97A2,1,2019,0,1,1
PID_ULN6Y17,1,2018,0,1,1
PID_OKB66W5,?,?,0,1,1
PID_F753VSW,1,2019,0,0,1
PID_SZYQO8E,1,2018,0,1,1
PID_JH9CKSJ,1,2018,0,1,1
PID_H2NH1RJ,?,?,1,1,1
PID_R1KZRG6,?,?,1,0,1
PID_FY6EFSI,1,2018,0,1,1
PID_ATNSF90,?,?,0,1,1
PID_LMYF2S1,1,2018,0,1,1
PID_L2KI1KJ,1,2018,0,1,1
PID_NSWMR61,?,?,1,0,1
PID_YN09DIY,1,2018,1,1,1
PID_1JHBUYC,?,?,1,1,1
PID_4GKX68Q,?,?,0,1,1
PID_7G5LOBN,1,2019,0,1,1
PID_8YDOR6T,?,?,0,1,1
PID_MZMIP30,?,?,1,1,1
PID_SNEOA9N,1,2019,1,0,1
PID_S8NWAKO,1,2018,0,1,1
PID_NEVRVWN,?,?,1,0,1
PID_NYWEP33,?,?,0,1,1
PID_D4TOHR9,1,2017,0,1,1
PID_3I05B7S,1,2019,0,1,1
PID_706CZFS,?,?,1,0,1
PID_2ZQRPVR,?,?,0,1,1
PID_QOEW4CM,1,2019,1,0,1
PID_C4BS60E,1,2019,1,1,1
PID_ZD93MGQ,1,2019,1,1,1
PID_1UYA418,?,?,0,1,1
PID_UNTSXFW,1,2018,0,1,1
PID_RST8855,1,2018,0,1,1
PID_IPQUBKO,1,2019,1,1,1
PID_OW18BWH,?,?,0,1,1
PID_ZPMBGTH,?,?,0,1,1
PID_TQUD428,1,2019,1,1,1
PID_6L2NTIY,?,?,1,1,1
PID_Y9KY9UK,?,?,1,0,1
PID_B8R41M5,?,?,0,1,1
PID_SHZFXH0,1,2018,0,1,1
PID_H0Q6E85,1,2019,1,1,1
PID_HWHX7BW,1,2019,0,1,1
PID_B5PLGY7,1,2018,0,1,1
PID_7S8IG4K,?,?,0,1,1
PID_0EEYJKR,?,?,1,0,1
PID_UMYHNGG,?,?,1,0,1
PID_27922FU,?,?,0,1,1
PID_9YJNW20,1,2019,0,1,1
PID_G02M5ZL,?,?,1,1,1
PID_ENDKXD4,1,2019,1,0,1
PID_7WH6FLD,?,?,1,0,1
PID_TU5FM6S,?,?,0,1,1
PID_99F1US5,?,?,1,0,1
PID_EHPN53Q,1,2019,1,1,1
PID_VDKQDED,?,?,1,1,1
PID_JIQ2KSF,?,?,0,0,1
PID_451MON7,?,?,1,1,1
PID_A5SHI5C,?,?,0,1,1
PID_RYI4S4G,?,?,1,0,1
PID_OMV3DF9,?,?,0,1,1
PID_HJJ6L5N,?,?,1,0,1
PID_26RCKPT,?,?,0,1,1
PID_MQCP3DH,?,?,1,0,1
PID_FKYFJZ7,?,?,1,1,1
PID_AXTWBKS,1,2019,1,1,1
PID_6JTEM4G,?,?,1,1,1
PID_DHGSYAA,?,?,1,0,1
PID_YCC63E6,?,?,0,1,1
PID_6R7N9M1,1,2019,0,1,1
PID_P9HUH06,?,?,1,0,1
PID_3CCA2TD,1,2018,0,1,1
PID_EZ9XPW9,1,2018,0,1,1
PID_1FYNXCQ,?,?,1,0,1
PID_VNWTS9P,?,?,0,1,1
PID_VM0VOGY,1,2019,1,0,1
PID_UYH4GXA,?,?,0,1,1
PID_CC55KTV,1,2017,0,1,1
PID_TKM5KRN,?,?,0,1,1
PID_69TWDNG,?,?,1,0,1
PID_75MTSZF,?,?,0,1,1
PID_OH665MT,1,2019,0,1,1
PID_38O357Z,?,?,1,0,1
PID_T6LLCSX,?,?,0,1,1
PID_BZQJM2S,1,2019,1,0,1
PID_GKV72WJ,?,?,1,1,1
PID_8CTW8S5,?,?,1,1,1
PID_UVM94TQ,?,?,1,0,1
PID_EN8WGFR,1,2018,0,1,1
PID_OYUQDL1,1,2019,1,0,1
PID_MG2U4DP,?,?,1,1,1
PID_IQIM0AX,1,2019,1,1,1
PID_C5FFZCI,1,2019,1,1,1
PID_RUWN84G,?,?,0,1,1
PID_EYK87TZ,?,?,0,1,1
PID_WHEOI59,1,2019,0,1,1
PID_2JB9JN1,?,?,1,0,1
PID_E7TL647,?,?,1,1,1
PID_1C0NVRE,?,?,1,0,1
PID_N90794H,?,?,0,1,1
PID_Z9XM0PT,?,?,1,0,1
PID_QOENGDE,?,?,1,1,1
PID_TCQBN2D,?,?,1,1,1
PID_MB08UQT,1,2018,1,1,1
PID_OGD8LXA,?,?,1,1,1
PID_QMA8T9P,1,2018,0,1,1
PID_Z7B0K0Z,1,2019,0,1,1
PID_JMAM0LI,?,?,1,0,1
PID_HMZ657H,?,?,1,1,1
PID_45LS1XH,?,?,1,0,1
PID_NE4PP80,?,?,0,1,1
PID_P27EXGB,1,2018,0,1,1
PID_KIH0FFA,1,2018,0,1,1
PID_O3YTJ52,?,?,1,1,1
PID_PGVVW4B,1,2019,0,1,1
PID_JRUQZP9,1,2019,1,1,1
PID_D7V8KUG,1,2017,0,1,1
PID_QY496R8,?,?,1,0,1
PID_51PYNNT,?,?,0,1,1
PID_5OYPMAH,1,2018,0,1,1
PID_KUF1J9E,?,?,0,1,1
PID_1V2SH73,?,?,0,1,1
PID_4KJO8SX,?,?,1,0,1
PID_MIXUWC9,1,2019,0,1,1
PID_3017P78,?,?,1,0,1
PID_C8EHL4S,?,?,0,1,1
PID_WY72T4T,?,?,1,0,1
PID_QV65L3J,1,2019,1,1,1
PID_TVNOCIO,?,?,1,0,1
PID_TMOE1IF,?,?,1,1,1
PID_YIWR4G5,1,2019,1,1,1
PID_Q1ETUCZ,?,?,1,0,1
PID_TQATBAU,1,2019,0,1,1
PID_X3VKB8U,?,?,1,1,1
PID_KLGEJ5B,1,2019,0,1,1
PID_AAX73U3,1,2018,0,1,1
PID_ISZNQ2V,1,2019,1,1,1
PID_BVUCNEI,1,2018,0,1,1
PID_8YOUE9L,?,?,0,1,1
PID_GQY2TXI,?,?,1,1,1
PID_YFWC7JU,?,?,1,1,1
PID_T5AE0IQ,?,?,1,1,1
PID_J9IZ8IA,1,2018,0,1,1
PID_MJ61FAO,1,2018,0,1,1
PID_KO7C22G,1,2019,1,1,1
PID_23NBIDQ,?,?,1,0,1
PID_73OMTVP,?,?,1,1,1
PID_1R6H3G7,?,?,0,1,1
PID_VF63836,1,2018,0,1,1
PID_0LHU2XW,1,2019,1,1,1
PID_NS89E7F,?,?,1,0,1
PID_TVC7NO1,?,?,1,0,1
PID_RS0983Y,1,2018,0,1,1
PID_XNFJIBG,?,?,1,1,1
PID_9YUA8N6,?,?,0,1,1
PID_CY8ZF84,1,2019,0,1,1
PID_G77RICY,?,?,0,1,1
PID_ZOFYN8G,?,?,0,1,1
PID_A11K2QY,?,?,1,0,1
PID_GVDQ7F7,?,?,1,0,1
PID_BITUB7E,?,?,1,1,1
PID_VVXPSDC,?,?,0,1,1
PID_4X6N0S9,1,2019,0,1,1
PID_2F64KP7,?,?,1,0,1
PID_GBCI6E5,1,2019,1,0,1
PID_O9LVNNU,?,?,0,1,1
PID_25ER69V,?,?,1,1,1
PID_WO0YNPX,?,?,0,1,1
PID_TT72FE0,?,?,0,1,1
PID_9GT11E7,?,?,0,1,1
PID_41DRSID,?,?,0,1,1
PID_XR9FY9E,?,?,1,0,1
PID_EYI8K8R,?,?,1,1,1
PID_Z2QZ3MX,1,2018,0,1,1
PID_N75CW8X,?,?,1,0,1
PID_9HVAAZO,?,?,0,1,1
PID_9YU790X,1,2019,0,1,1
PID_UHZ6Z23,1,2019,1,1,1
PID_89JZW0H,1,2018,0,1,1
PID_K3NC4FD,1,2019,1,1,1
PID_WJAL66H,1,2019,0,1,1
